airline,Airline_Name,month_year,polarity,overall_rating
VX,Virgin America,1-3-2012,0.282880591631,7.0
VX,Virgin America,1-3-2013,-0.175,3.0
VX,Virgin America,1-3-2014,0.185560768672,4.25
VX,Virgin America,1-3-2015,0.191583694084,6.0
VX,Virgin America,1-4-2010,0.236904761905,9.0
VX,Virgin America,1-4-2011,-0.0423611111111,8.5
VX,Virgin America,1-4-2012,0.206595504363,6.14285714286
VX,Virgin America,1-4-2013,0.36318287037,9.25
VX,Virgin America,1-4-2014,0.128899911817,3.5
VX,Virgin America,1-4-2015,0.135978835979,6.0
VX,Virgin America,1-5-2011,0.153077313312,9.0
VX,Virgin America,1-5-2012,0.00615931136764,6.66666666667
VX,Virgin America,1-5-2013,0.174051159746,4.66666666667
VX,Virgin America,1-5-2014,-0.11891025641,5.0
VX,Virgin America,1-5-2015,0.292487373737,6.5
VX,Virgin America,1-6-2010,0.43025137741,10.0
VX,Virgin America,1-6-2011,0.332472084794,9.5
VX,Virgin America,1-6-2012,0.325,7.33333333333
VX,Virgin America,1-6-2013,0.0531629644865,4.75
VX,Virgin America,1-6-2014,0.335347222222,6.5
VX,Virgin America,1-6-2015,0.319830827068,9.0
VX,Virgin America,1-7-2010,0.303637477718,10.0
VX,Virgin America,1-7-2011,0.362693589431,9.75
VX,Virgin America,1-7-2012,0.21621217082,7.75
VX,Virgin America,1-7-2013,0.0953455687831,4.0
VX,Virgin America,1-7-2014,0.296012626263,6.6
VX,Virgin America,1-7-2015,0.122106481481,6.5
VX,Virgin America,1-8-2010,0.311075036075,8.33333333333
VX,Virgin America,1-8-2011,0.386999458874,8.5
VX,Virgin America,1-8-2012,0.128706168831,6.2
VX,Virgin America,1-8-2013,0.257130241247,9.14285714286
VX,Virgin America,1-8-2014,0.206484962406,6.5
VX,Virgin America,1-9-2010,0.180103114478,9.33333333333
VX,Virgin America,1-9-2012,0.209292929293,6.0
VX,Virgin America,1-9-2013,0.105540096828,6.33333333333
VX,Virgin America,1-9-2014,0.291021825397,8.66666666667
WN,Southwest Airlines Co.,1-1-2011,0.259553646585,8.58333333333
WN,Southwest Airlines Co.,1-1-2012,0.22715957191,7.6
WN,Southwest Airlines Co.,1-1-2013,0.0769791666667,4.25
WN,Southwest Airlines Co.,1-1-2014,0.0632895484145,5.5
WN,Southwest Airlines Co.,1-1-2015,0.187031265031,6.6
WN,Southwest Airlines Co.,1-10-2010,0.130701754386,7.5
WN,Southwest Airlines Co.,1-10-2011,0.248268398268,9.5
WN,Southwest Airlines Co.,1-10-2012,0.177447811448,7.0
WN,Southwest Airlines Co.,1-10-2013,0.182145957341,4.75
WN,Southwest Airlines Co.,1-10-2014,0.17317965368,5.6
WN,Southwest Airlines Co.,1-11-2010,0.205534511785,7.66666666667
WN,Southwest Airlines Co.,1-11-2011,0.212734487734,8.0
WN,Southwest Airlines Co.,1-11-2012,0.400144300144,7.28571428571
WN,Southwest Airlines Co.,1-11-2013,0.205997960373,3.8
WN,Southwest Airlines Co.,1-11-2014,0.256072751323,7.0
WN,Southwest Airlines Co.,1-12-2010,0.266866153027,6.66666666667
WN,Southwest Airlines Co.,1-12-2011,0.210822510823,9.0
WN,Southwest Airlines Co.,1-12-2012,0.3,10.0
WN,Southwest Airlines Co.,1-12-2013,0.114019793523,5.5
WN,Southwest Airlines Co.,1-12-2014,0.066810966811,1.0
WN,Southwest Airlines Co.,1-2-2011,0.0125,9.0
WN,Southwest Airlines Co.,1-2-2013,0.0881237547963,6.75
WN,Southwest Airlines Co.,1-2-2014,0.114049036281,6.14285714286
WN,Southwest Airlines Co.,1-2-2015,0.120569125357,5.375
WN,Southwest Airlines Co.,1-3-2011,0.220198412698,9.0
WN,Southwest Airlines Co.,1-3-2012,0.188998015873,7.0
WN,Southwest Airlines Co.,1-3-2013,0.19982032758,9.42857142857
WN,Southwest Airlines Co.,1-3-2014,0.0509949494949,4.2
WN,Southwest Airlines Co.,1-3-2015,0.118794079185,4.75
WN,Southwest Airlines Co.,1-4-2011,0.167453102453,5.0
WN,Southwest Airlines Co.,1-4-2012,0.208040813203,7.11111111111
WN,Southwest Airlines Co.,1-4-2013,0.0670972222222,6.4
WN,Southwest Airlines Co.,1-4-2014,0.211026802437,4.09090909091
WN,Southwest Airlines Co.,1-4-2015,0.192782544836,5.75
WN,Southwest Airlines Co.,1-5-2011,-0.00220549826635,2.875
WN,Southwest Airlines Co.,1-5-2012,0.170807511065,7.5
WN,Southwest Airlines Co.,1-5-2013,0.132085030201,4.72727272727
WN,Southwest Airlines Co.,1-5-2014,0.0887750821256,4.0
WN,Southwest Airlines Co.,1-5-2015,-0.011045931193,3.8
WN,Southwest Airlines Co.,1-6-2011,0.230833333333,7.66666666667
WN,Southwest Airlines Co.,1-6-2012,0.171439029766,6.44444444444
WN,Southwest Airlines Co.,1-6-2013,0.109132025382,7.6
WN,Southwest Airlines Co.,1-6-2014,0.108958152958,2.7
WN,Southwest Airlines Co.,1-6-2015,0.171096906566,7.0
WN,Southwest Airlines Co.,1-7-2011,0.108409106825,6.3
WN,Southwest Airlines Co.,1-7-2012,0.115549107143,5.625
WN,Southwest Airlines Co.,1-7-2013,0.103959034792,5.44444444444
WN,Southwest Airlines Co.,1-7-2014,0.0814896206021,1.66666666667
WN,Southwest Airlines Co.,1-7-2015,0.0612161048374,4.0
WN,Southwest Airlines Co.,1-8-2011,0.256361693862,9.33333333333
WN,Southwest Airlines Co.,1-8-2012,0.0791453823954,5.4
WN,Southwest Airlines Co.,1-8-2013,0.0756636904762,5.8
WN,Southwest Airlines Co.,1-8-2014,0.185689494408,5.26315789474
WN,Southwest Airlines Co.,1-9-2011,0.308487037037,9.0
WN,Southwest Airlines Co.,1-9-2012,0.25614579659,9.0
WN,Southwest Airlines Co.,1-9-2013,0.199699026367,4.875
WN,Southwest Airlines Co.,1-9-2014,0.0602295009034,4.0
