Airline_Name,year,month,Word,Frequency,Polarity
Hawaiian Airlines Inc.,2012,8,good,2.0,0.7
Hawaiian Airlines Inc.,2012,8,hour,2.0,0.0
Hawaiian Airlines Inc.,2012,8,hours,2.0,0.0
Hawaiian Airlines Inc.,2012,8,maui,2.0,0.0
Hawaiian Airlines Inc.,2012,8,late,2.0,-0.3
Hawaiian Airlines Inc.,2012,8,like,2.0,0.0
Hawaiian Airlines Inc.,2012,8,mainland,2.0,0.0
Hawaiian Airlines Inc.,2012,8,leg,2.0,0.0
Hawaiian Airlines Inc.,2012,8,sydney serve,1.0,0.0
Hawaiian Airlines Inc.,2012,8,two hours,1.0,0.0
Hawaiian Airlines Inc.,2012,8,two,1.0,0.0
Hawaiian Airlines Inc.,2012,8,turkey,1.0,0.0
Hawaiian Airlines Inc.,2012,8,nice,1.0,0.6
Hawaiian Airlines Inc.,2012,8,nice mainland,1.0,0.6
Hawaiian Airlines Inc.,2012,8,onboard seat,1.0,0.0
Hawaiian Airlines Inc.,2012,8,onboard,1.0,0.0
Hawaiian Airlines Inc.,2012,8,no ife,1.0,0.0
Hawaiian Airlines Inc.,2012,8,not lot,1.0,0.0
Hawaiian Airlines Inc.,2012,8,not really,1.0,-0.1
Hawaiian Airlines Inc.,2012,8,older,1.0,0.166666666667
Hawaiian Airlines Inc.,2012,8,older sf,1.0,0.166666666667
Hawaiian Airlines Inc.,2012,8,no,1.0,0.0
Hawaiian Airlines Inc.,2011,7,first,7.0,0.25
Hawaiian Airlines Inc.,2011,7,class,6.0,0.0
Hawaiian Airlines Inc.,2011,7,service,5.0,0.0
Hawaiian Airlines Inc.,2011,7,hawaiian,5.0,0.0
Hawaiian Airlines Inc.,2011,7,check,5.0,0.0
Hawaiian Airlines Inc.,2011,7,first class,5.0,0.25
Hawaiian Airlines Inc.,2011,7,not,4.0,0.0
Hawaiian Airlines Inc.,2011,7,cabin,4.0,0.0
Hawaiian Airlines Inc.,2011,7,pay,4.0,0.0
Hawaiian Airlines Inc.,2011,7,meal,4.0,0.0
Hawaiian Airlines Inc.,2011,7,sydney,4.0,0.0
Hawaiian Airlines Inc.,2011,7,seat,3.0,0.0
Hawaiian Airlines Inc.,2011,7,limit,3.0,0.0
Hawaiian Airlines Inc.,2011,7,staff,3.0,0.0
Hawaiian Airlines Inc.,2011,7,crew,3.0,0.0
Hawaiian Airlines Inc.,2011,7,row,3.0,0.0
Hawaiian Airlines Inc.,2011,7,also,3.0,0.0
Hawaiian Airlines Inc.,2011,7,take,3.0,0.0
Hawaiian Airlines Inc.,2011,7,change,3.0,0.0
Hawaiian Airlines Inc.,2011,7,use,3.0,0.0
Hawaiian Airlines Inc.,2011,7,return,2.0,0.0
Hawaiian Airlines Inc.,2011,7,recline,2.0,0.0
Hawaiian Airlines Inc.,2011,7,add,2.0,0.0
Hawaiian Airlines Inc.,2011,7,sit,2.0,0.0
Hawaiian Airlines Inc.,2011,7,probably,2.0,0.0
Hawaiian Airlines Inc.,2011,7,sure,2.0,0.5
Hawaiian Airlines Inc.,2011,7,time,2.0,0.0
Hawaiian Airlines Inc.,2011,7,upgrade,2.0,0.0
Hawaiian Airlines Inc.,2011,7,would,2.0,0.0
Hawaiian Airlines Inc.,2011,7,product,2.0,0.0
Hawaiian Airlines Inc.,2011,7,offer,2.0,0.0
Hawaiian Airlines Inc.,2011,7,price,2.0,0.0
Hawaiian Airlines Inc.,2011,7,great,2.0,0.8
Hawaiian Airlines Inc.,2011,7,aircraft,2.0,0.0
Hawaiian Airlines Inc.,2011,7,bulkhead,2.0,0.0
Hawaiian Airlines Inc.,2011,7,business,2.0,0.0
Hawaiian Airlines Inc.,2011,7,cabin service,2.0,0.0
Hawaiian Airlines Inc.,2011,7,check staff,2.0,0.0
Hawaiian Airlines Inc.,2011,7,excellent,2.0,1.0
Hawaiian Airlines Inc.,2011,7,fact,2.0,0.0
Hawaiian Airlines Inc.,2011,7,make,2.0,0.0
Hawaiian Airlines Inc.,2011,7,premium,2.0,0.0
Hawaiian Airlines Inc.,2011,7,make sure,2.0,0.5
Hawaiian Airlines Inc.,2011,7,member,2.0,0.0
Hawaiian Airlines Inc.,2011,7,adequate,2.0,0.333333333333
Hawaiian Airlines Inc.,2011,7,year,2.0,0.0
Hawaiian Airlines Inc.,2011,7,please,1.0,0.0
Hawaiian Airlines Inc.,2011,7,regularly,1.0,0.0
Hawaiian Airlines Inc.,2011,7,regular ticket,1.0,0.0
Hawaiian Airlines Inc.,2011,7,please service,1.0,0.0
Hawaiian Airlines Inc.,2011,6,not,13.0,0.0
Hawaiian Airlines Inc.,2011,6,seat,12.0,0.0
Hawaiian Airlines Inc.,2011,6,service,8.0,0.0
Hawaiian Airlines Inc.,2011,6,would,7.0,0.0
Hawaiian Airlines Inc.,2011,6,want,6.0,0.0
Hawaiian Airlines Inc.,2011,6,use,6.0,0.0
Hawaiian Airlines Inc.,2011,6,experience,5.0,0.0
Hawaiian Airlines Inc.,2011,6,time,5.0,0.0
Hawaiian Airlines Inc.,2011,6,good,5.0,0.7
Hawaiian Airlines Inc.,2011,6,food,5.0,0.0
Hawaiian Airlines Inc.,2011,6,airline,5.0,0.0
Hawaiian Airlines Inc.,2011,6,board,5.0,0.0
Hawaiian Airlines Inc.,2011,6,cabin,5.0,0.0
Hawaiian Airlines Inc.,2011,6,could,5.0,0.0
Hawaiian Airlines Inc.,2011,6,hawaiian,4.0,0.0
Hawaiian Airlines Inc.,2011,6,new,4.0,0.136363636364
Hawaiian Airlines Inc.,2011,6,make,4.0,0.0
Hawaiian Airlines Inc.,2011,6,like,4.0,0.0
Hawaiian Airlines Inc.,2011,6,pay,4.0,0.0
Hawaiian Airlines Inc.,2011,6,syd,4.0,0.0
Hawaiian Airlines Inc.,2011,6,empty,4.0,-0.1
Hawaiian Airlines Inc.,2011,6,staff,3.0,0.0
Hawaiian Airlines Inc.,2011,6,snack,3.0,0.0
Hawaiian Airlines Inc.,2011,6,cabin crew,3.0,0.0
Hawaiian Airlines Inc.,2011,6,think,3.0,0.0
Hawaiian Airlines Inc.,2011,6,rude,3.0,-0.3
Hawaiian Airlines Inc.,2011,6,return,3.0,0.0
Hawaiian Airlines Inc.,2011,6,toilets,3.0,0.0
Hawaiian Airlines Inc.,2011,6,attendants,3.0,0.0
Hawaiian Airlines Inc.,2011,6,person,3.0,0.0
Hawaiian Airlines Inc.,2011,6,crew,3.0,0.0
Hawaiian Airlines Inc.,2011,6,no,3.0,0.0
Hawaiian Airlines Inc.,2011,6,give,3.0,0.0
Hawaiian Airlines Inc.,2011,6,next,3.0,0.0
Hawaiian Airlines Inc.,2011,6,almost,3.0,0.0
Hawaiian Airlines Inc.,2011,6,empty seat,3.0,-0.1
Hawaiian Airlines Inc.,2011,6,infant,3.0,0.0
Hawaiian Airlines Inc.,2011,6,carry,3.0,0.0
Hawaiian Airlines Inc.,2011,6,diabetic,3.0,0.0
Hawaiian Airlines Inc.,2011,6,free,3.0,0.4
Hawaiian Airlines Inc.,2011,6,class,3.0,0.0
Hawaiian Airlines Inc.,2011,6,even,3.0,0.0
Hawaiian Airlines Inc.,2011,6,best,2.0,1.0
Hawaiian Airlines Inc.,2011,6,don,2.0,0.0
Hawaiian Airlines Inc.,2011,6,begin,2.0,0.0
Hawaiian Airlines Inc.,2011,6,not allow,2.0,0.0
Hawaiian Airlines Inc.,2011,6,keep,2.0,0.0
Hawaiian Airlines Inc.,2011,6,quite,2.0,0.0
Hawaiian Airlines Inc.,2011,6,purchase,2.0,0.0
Hawaiian Airlines Inc.,2011,6,kid,2.0,0.0
Hawaiian Airlines Inc.,2011,5,food,6.0,0.0
Hawaiian Airlines Inc.,2011,5,business,5.0,0.0
Hawaiian Airlines Inc.,2011,5,class,5.0,0.0
Hawaiian Airlines Inc.,2011,5,service,5.0,0.0
Hawaiian Airlines Inc.,2011,5,hawaiian,5.0,0.0
Hawaiian Airlines Inc.,2011,5,business class,4.0,0.0
Hawaiian Airlines Inc.,2011,5,not,4.0,0.0
Hawaiian Airlines Inc.,2011,5,new,4.0,0.136363636364
Hawaiian Airlines Inc.,2011,5,staff,3.0,0.0
Hawaiian Airlines Inc.,2011,5,awful,3.0,-1.0
Hawaiian Airlines Inc.,2011,5,style,3.0,0.0
Hawaiian Airlines Inc.,2011,5,first,3.0,0.25
Hawaiian Airlines Inc.,2011,5,return,2.0,0.0
Hawaiian Airlines Inc.,2011,5,airlines,2.0,0.0
Hawaiian Airlines Inc.,2011,5,real,2.0,0.2
Hawaiian Airlines Inc.,2011,5,addition,2.0,0.0
Hawaiian Airlines Inc.,2011,5,serve,2.0,0.0
Hawaiian Airlines Inc.,2011,5,syd,2.0,0.0
Hawaiian Airlines Inc.,2011,5,tapas,2.0,0.0
Hawaiian Airlines Inc.,2011,5,tapas style,2.0,0.0
Hawaiian Airlines Inc.,2011,5,no,2.0,0.0
Hawaiian Airlines Inc.,2011,5,time,2.0,0.0
Hawaiian Airlines Inc.,2011,5,menus,2.0,0.0
Hawaiian Airlines Inc.,2011,5,cabin,2.0,0.0
Hawaiian Airlines Inc.,2011,5,hour,2.0,0.0
Hawaiian Airlines Inc.,2011,5,cabin staff,2.0,0.0
Hawaiian Airlines Inc.,2011,5,carriers,2.0,0.0
Hawaiian Airlines Inc.,2011,5,downgrade,2.0,0.0
Hawaiian Airlines Inc.,2011,5,exceptional,2.0,0.666666666667
Hawaiian Airlines Inc.,2011,5,food awful,2.0,-1.0
Hawaiian Airlines Inc.,2011,5,friendly,2.0,0.375
Hawaiian Airlines Inc.,2011,5,good,2.0,0.7
Hawaiian Airlines Inc.,2011,5,hawaiian airlines,2.0,0.0
Hawaiian Airlines Inc.,2011,5,lounge,2.0,0.0
Hawaiian Airlines Inc.,2011,5,positive,1.0,0.227272727273
Hawaiian Airlines Inc.,2011,5,print,1.0,0.0
Hawaiian Airlines Inc.,2011,5,positive staff,1.0,0.227272727273
Hawaiian Airlines Inc.,2011,5,portland lihue,1.0,0.0
Hawaiian Airlines Inc.,2011,5,plus,1.0,0.0
Hawaiian Airlines Inc.,2011,5,plane food,1.0,0.0
Hawaiian Airlines Inc.,2011,5,plane,1.0,0.0
Hawaiian Airlines Inc.,2011,5,plan ways,1.0,0.0
Hawaiian Airlines Inc.,2011,5,phoenix,1.0,0.0
Hawaiian Airlines Inc.,2011,5,option,1.0,0.0
Hawaiian Airlines Inc.,2011,5,old style,1.0,0.1
Hawaiian Airlines Inc.,2011,5,old,1.0,0.1
Hawaiian Airlines Inc.,2011,5,oahu hawaiian,1.0,0.0
Hawaiian Airlines Inc.,2011,5,oahu,1.0,0.0
Hawaiian Airlines Inc.,2011,5,note,1.0,0.0
Hawaiian Airlines Inc.,2011,5,note hawaiian,1.0,0.0
Hawaiian Airlines Inc.,2011,4,seat,16.0,0.0
Hawaiian Airlines Inc.,2011,4,plane,6.0,0.0
Hawaiian Airlines Inc.,2011,4,airlines,5.0,0.0
Hawaiian Airlines Inc.,2011,4,no,5.0,0.0
Hawaiian Airlines Inc.,2011,4,syd,5.0,0.0
Hawaiian Airlines Inc.,2011,4,board,5.0,0.0
Hawaiian Airlines Inc.,2011,4,class,5.0,0.0
Hawaiian Airlines Inc.,2011,4,back,4.0,0.0
Hawaiian Airlines Inc.,2011,4,first,4.0,0.25
Hawaiian Airlines Inc.,2011,4,not,4.0,0.0
Hawaiian Airlines Inc.,2011,4,tell,4.0,0.0
Hawaiian Airlines Inc.,2011,4,hawaiian,4.0,0.0
Hawaiian Airlines Inc.,2011,4,fully,3.0,0.0
Hawaiian Airlines Inc.,2011,4,luggage,3.0,0.0
Hawaiian Airlines Inc.,2011,4,selection,3.0,0.0
Hawaiian Airlines Inc.,2011,4,husband,3.0,0.0
Hawaiian Airlines Inc.,2011,4,service,3.0,0.0
Hawaiian Airlines Inc.,2011,4,hawaiian airlines,3.0,0.0
Hawaiian Airlines Inc.,2011,4,would,3.0,0.0
Hawaiian Airlines Inc.,2011,4,carry,3.0,0.0
Hawaiian Airlines Inc.,2011,4,full,3.0,0.35
Hawaiian Airlines Inc.,2011,4,business class,3.0,0.0
Hawaiian Airlines Inc.,2011,4,business,3.0,0.0
Hawaiian Airlines Inc.,2011,4,begin,3.0,0.0
Hawaiian Airlines Inc.,2011,4,carry luggage,3.0,0.0
Hawaiian Airlines Inc.,2011,4,give,2.0,0.0
Hawaiian Airlines Inc.,2011,4,best,2.0,1.0
Hawaiian Airlines Inc.,2011,4,smack,2.0,0.0
Hawaiian Airlines Inc.,2011,4,smack head,2.0,0.0
Hawaiian Airlines Inc.,2011,4,sorry,2.0,-0.5
Hawaiian Airlines Inc.,2011,4,problem,2.0,0.0
Hawaiian Airlines Inc.,2011,4,staff,2.0,0.0
Hawaiian Airlines Inc.,2011,4,take,2.0,0.0
Hawaiian Airlines Inc.,2011,4,bag,2.0,0.0
Hawaiian Airlines Inc.,2011,4,three,2.0,0.0
Hawaiian Airlines Inc.,2011,4,say,2.0,0.0
Hawaiian Airlines Inc.,2011,4,plane full,2.0,0.35
Hawaiian Airlines Inc.,2011,4,portland,2.0,0.0
Hawaiian Airlines Inc.,2011,4,grind,2.0,0.0
Hawaiian Airlines Inc.,2011,4,call,2.0,0.0
Hawaiian Airlines Inc.,2011,4,person,2.0,0.0
Hawaiian Airlines Inc.,2011,4,pay,2.0,0.0
Hawaiian Airlines Inc.,2011,4,passengers,2.0,0.0
Hawaiian Airlines Inc.,2011,4,check,2.0,0.0
Hawaiian Airlines Inc.,2011,4,comfortable,2.0,0.4
Hawaiian Airlines Inc.,2011,4,first class,2.0,0.25
Hawaiian Airlines Inc.,2011,4,head shoulder,2.0,0.0
Hawaiian Airlines Inc.,2011,4,head,2.0,0.0
Hawaiian Airlines Inc.,2011,4,friendly,2.0,0.375
Hawaiian Airlines Inc.,2011,4,helpful,2.0,0.0
Hawaiian Airlines Inc.,2011,3,airlines,2.0,0.0
Hawaiian Airlines Inc.,2011,3,best,2.0,1.0
Hawaiian Airlines Inc.,2011,3,serve,2.0,0.0
Hawaiian Airlines Inc.,2011,3,service,2.0,0.0
Hawaiian Airlines Inc.,2011,3,not,2.0,0.0
Hawaiian Airlines Inc.,2011,3,tasteless,1.0,-0.6
Hawaiian Airlines Inc.,2011,3,seat,1.0,0.0
Hawaiian Airlines Inc.,2011,3,seat front,1.0,0.0
Hawaiian Airlines Inc.,2011,3,serve cold,1.0,-0.6
Hawaiian Airlines Inc.,2011,3,serve seat,1.0,0.0
Hawaiian Airlines Inc.,2011,3,service food,1.0,0.0
Hawaiian Airlines Inc.,2011,3,service standard,1.0,0.0
Hawaiian Airlines Inc.,2011,3,standard,1.0,0.0
Hawaiian Airlines Inc.,2011,3,standard base,1.0,-0.4
Hawaiian Airlines Inc.,2011,3,aircraft,1.0,0.0
Hawaiian Airlines Inc.,2011,3,say service,1.0,0.0
Hawaiian Airlines Inc.,2011,3,truly,1.0,0.0
Hawaiian Airlines Inc.,2011,3,truly not,1.0,0.0
Hawaiian Airlines Inc.,2011,3,upgrade,1.0,0.0
Hawaiian Airlines Inc.,2011,3,upgrade pay,1.0,0.0
Hawaiian Airlines Inc.,2011,3,wear,1.0,0.0
Hawaiian Airlines Inc.,2011,3,wear fas,1.0,0.0
Hawaiian Airlines Inc.,2011,3,well,1.0,0.0
Hawaiian Airlines Inc.,2011,3,well wear,1.0,0.0
Hawaiian Airlines Inc.,2011,3,worth,1.0,0.3
Hawaiian Airlines Inc.,2011,3,tasteless appetizers,1.0,-0.6
Hawaiian Airlines Inc.,2011,3,problem galley,1.0,0.0
Hawaiian Airlines Inc.,2011,3,say,1.0,0.0
Hawaiian Airlines Inc.,2011,3,not worth,1.0,-0.15
Hawaiian Airlines Inc.,2011,3,cramp crowd,1.0,0.0
Hawaiian Airlines Inc.,2011,3,meals serve,1.0,0.0
Hawaiian Airlines Inc.,2011,3,mean,1.0,-0.3125
Hawaiian Airlines Inc.,2011,3,mean would,1.0,-0.3125
Hawaiian Airlines Inc.,2011,3,new,1.0,0.136363636364
Hawaiian Airlines Inc.,2011,3,new well,1.0,0.136363636364
Hawaiian Airlines Inc.,2011,3,no,1.0,0.0
Hawaiian Airlines Inc.,2011,3,no hot,1.0,-0.125
Hawaiian Airlines Inc.,2011,3,not hawaiian,1.0,0.0
Hawaiian Airlines Inc.,2011,3,nothing,1.0,0.0
Hawaiian Airlines Inc.,2011,3,problem,1.0,0.0
Hawaiian Airlines Inc.,2011,3,nothing truly,1.0,0.0
Hawaiian Airlines Inc.,2011,3,outstanding,1.0,0.5
Hawaiian Airlines Inc.,2011,3,outstanding customer,1.0,0.5
Hawaiian Airlines Inc.,2011,3,ovens,1.0,0.0
Hawaiian Airlines Inc.,2011,3,ovens mean,1.0,-0.3125
Hawaiian Airlines Inc.,2011,3,pay,1.0,0.0
Hawaiian Airlines Inc.,2011,3,pay prior,1.0,0.0
Hawaiian Airlines Inc.,2011,3,prior,1.0,0.0
Hawaiian Airlines Inc.,2011,3,prior board,1.0,0.0
Hawaiian Airlines Inc.,2011,3,worth upgrade,1.0,0.3
Hawaiian Airlines Inc.,2011,2,sydney,4.0,0.0
Hawaiian Airlines Inc.,2011,2,connect,3.0,0.0
Hawaiian Airlines Inc.,2011,2,tell,2.0,0.0
Hawaiian Airlines Inc.,2011,2,return,2.0,0.0
Hawaiian Airlines Inc.,2011,2,check,2.0,0.0
Hawaiian Airlines Inc.,2011,2,baggage,2.0,0.0
Hawaiian Airlines Inc.,2011,2,minutes,2.0,0.0
Hawaiian Airlines Inc.,2011,2,syd,2.0,0.0
Hawaiian Airlines Inc.,2011,2,pay,1.0,0.0
Hawaiian Airlines Inc.,2011,2,pay hotel,1.0,0.0
Hawaiian Airlines Inc.,2011,2,plane,1.0,0.0
Hawaiian Airlines Inc.,2011,2,plane overload,1.0,0.0
Hawaiian Airlines Inc.,2011,2,price,1.0,0.0
Hawaiian Airlines Inc.,2011,2,price ticket,1.0,0.0
Hawaiian Airlines Inc.,2011,2,queue minutes,1.0,0.0
Hawaiian Airlines Inc.,2011,2,remove baggage,1.0,0.0
Hawaiian Airlines Inc.,2011,2,air,1.0,0.0
Hawaiian Airlines Inc.,2011,2,path,1.0,0.0
Hawaiian Airlines Inc.,2011,2,ticket connect,1.0,0.0
Hawaiian Airlines Inc.,2011,2,time,1.0,0.0
Hawaiian Airlines Inc.,2011,2,time departure,1.0,0.0
Hawaiian Airlines Inc.,2011,2,turn,1.0,0.0
Hawaiian Airlines Inc.,2011,2,turn plane,1.0,0.0
Hawaiian Airlines Inc.,2011,2,wasn,1.0,0.0
Hawaiian Airlines Inc.,2011,2,wasn expectations,1.0,0.0
Hawaiian Airlines Inc.,2011,2,win,1.0,0.8
Hawaiian Airlines Inc.,2011,2,path issue,1.0,0.0
Hawaiian Airlines Inc.,2011,2,overload,1.0,0.0
Hawaiian Airlines Inc.,2011,2,overload remove,1.0,0.0
Hawaiian Airlines Inc.,2011,2,others hawaiian,1.0,0.0
Hawaiian Airlines Inc.,2011,2,leg,1.0,0.0
Hawaiian Airlines Inc.,2011,2,leg sydney,1.0,0.0
Hawaiian Airlines Inc.,2011,2,make,1.0,0.0
Hawaiian Airlines Inc.,2011,2,make connect,1.0,0.0
Hawaiian Airlines Inc.,2011,2,maybe,1.0,0.0
Hawaiian Airlines Inc.,2011,2,maybe others,1.0,0.0
Hawaiian Airlines Inc.,2011,2,minutes check,1.0,0.0
Hawaiian Airlines Inc.,2011,2,minutes due,1.0,-0.125
Hawaiian Airlines Inc.,2011,2,miss,1.0,0.0
Hawaiian Airlines Inc.,2011,2,miss spend,1.0,0.0
Hawaiian Airlines Inc.,2011,2,night,1.0,0.0
Hawaiian Airlines Inc.,2011,2,night sydney,1.0,0.0
Hawaiian Airlines Inc.,2011,2,nightmare,1.0,0.0
Hawaiian Airlines Inc.,2011,2,nightmare queue,1.0,0.0
Hawaiian Airlines Inc.,2011,2,not,1.0,0.0
Hawaiian Airlines Inc.,2011,2,not high,1.0,-0.08
Hawaiian Airlines Inc.,2011,2,obviously,1.0,0.0
Hawaiian Airlines Inc.,2011,2,obviously know,1.0,0.0
Hawaiian Airlines Inc.,2011,2,others,1.0,0.0
Hawaiian Airlines Inc.,2011,2,win choice,1.0,0.8
Hawaiian Airlines Inc.,2011,1,not,7.0,0.0
Hawaiian Airlines Inc.,2011,1,staff,5.0,0.0
Hawaiian Airlines Inc.,2011,1,sydney,3.0,0.0
Hawaiian Airlines Inc.,2011,1,could,3.0,0.0
Hawaiian Airlines Inc.,2011,1,small,3.0,-0.25
Hawaiian Airlines Inc.,2011,1,charge,3.0,0.0
Hawaiian Airlines Inc.,2011,1,way,3.0,0.0
Hawaiian Airlines Inc.,2011,1,time,3.0,0.0
Hawaiian Airlines Inc.,2011,1,bag,3.0,0.0
Hawaiian Airlines Inc.,2011,1,stand,2.0,0.0
Hawaiian Airlines Inc.,2011,1,long,2.0,-0.05
Hawaiian Airlines Inc.,2011,1,two,2.0,0.0
Hawaiian Airlines Inc.,2011,1,service,2.0,0.0
Hawaiian Airlines Inc.,2011,1,return,2.0,0.0
Hawaiian Airlines Inc.,2011,1,plane,2.0,0.0
Hawaiian Airlines Inc.,2011,1,arrive,2.0,0.0
Hawaiian Airlines Inc.,2011,1,wait,2.0,0.0
Hawaiian Airlines Inc.,2011,1,midnight,2.0,0.0
Hawaiian Airlines Inc.,2011,1,meals,2.0,0.0
Hawaiian Airlines Inc.,2011,1,airline,2.0,0.0
Hawaiian Airlines Inc.,2011,1,island,2.0,0.0
Hawaiian Airlines Inc.,2011,1,drink,2.0,0.0
Hawaiian Airlines Inc.,2011,1,inter island,2.0,0.0
Hawaiian Airlines Inc.,2011,1,customers,2.0,0.0
Hawaiian Airlines Inc.,2011,1,comfortable,2.0,0.4
Hawaiian Airlines Inc.,2011,1,clean,2.0,0.366666666667
Hawaiian Airlines Inc.,2011,1,check,2.0,0.0
Hawaiian Airlines Inc.,2011,1,carry,2.0,0.0
Hawaiian Airlines Inc.,2011,1,economy,2.0,0.0
Hawaiian Airlines Inc.,2011,1,cabin,2.0,0.0
Hawaiian Airlines Inc.,2011,1,best,2.0,1.0
Hawaiian Airlines Inc.,2011,1,go,2.0,0.0
Hawaiian Airlines Inc.,2011,1,back,2.0,0.0
Hawaiian Airlines Inc.,2011,1,good,2.0,0.7
Hawaiian Airlines Inc.,2011,1,inter,2.0,0.0
Hawaiian Airlines Inc.,2011,1,return check,1.0,0.0
Hawaiian Airlines Inc.,2011,1,return cheap,1.0,0.4
Hawaiian Airlines Inc.,2011,1,really,1.0,0.2
Hawaiian Airlines Inc.,2011,1,request service,1.0,0.0
Hawaiian Airlines Inc.,2011,1,request,1.0,0.0
Hawaiian Airlines Inc.,2011,1,problem way,1.0,0.0
Hawaiian Airlines Inc.,2011,1,pretty,1.0,0.25
Hawaiian Airlines Inc.,2011,1,prepare little,1.0,-0.1875
Hawaiian Airlines Inc.,2011,1,plenty,1.0,0.0
Hawaiian Airlines Inc.,2011,1,plane not,1.0,0.0
Hawaiian Airlines Inc.,2011,1,plane arrive,1.0,0.0
Hawaiian Airlines Inc.,2011,1,plan seat,1.0,0.0
Hawaiian Airlines Inc.,2011,1,plan,1.0,0.0
Hawaiian Airlines Inc.,2011,1,piece,1.0,0.0
Hawaiian Airlines Inc.,2011,1,piece two,1.0,0.0
Hawaiian Airlines Inc.,2011,12,service,6.0,0.0
Hawaiian Airlines Inc.,2011,12,poor,3.0,-0.4
Hawaiian Airlines Inc.,2011,12,customer,3.0,0.0
Hawaiian Airlines Inc.,2011,12,customer service,3.0,0.0
Hawaiian Airlines Inc.,2011,12,delay,3.0,0.0
Hawaiian Airlines Inc.,2011,12,shortly,2.0,0.0
Hawaiian Airlines Inc.,2011,12,late,2.0,-0.3
Hawaiian Airlines Inc.,2011,12,poor customer,2.0,-0.4
Hawaiian Airlines Inc.,2011,12,no,2.0,0.0
Hawaiian Airlines Inc.,2011,12,miss,2.0,0.0
Hawaiian Airlines Inc.,2011,12,airlines,2.0,0.0
Hawaiian Airlines Inc.,2011,12,manila,2.0,0.0
Hawaiian Airlines Inc.,2011,12,refreshments,2.0,0.0
Hawaiian Airlines Inc.,2011,12,seat,2.0,0.0
Hawaiian Airlines Inc.,2011,12,serve,2.0,0.0
Hawaiian Airlines Inc.,2011,12,hawaiian airlines,2.0,0.0
Hawaiian Airlines Inc.,2011,12,hawaiian,2.0,0.0
Hawaiian Airlines Inc.,2011,12,announce,2.0,0.0
Hawaiian Airlines Inc.,2011,12,announce delay,2.0,0.0
Hawaiian Airlines Inc.,2011,12,attendant,2.0,0.2
Hawaiian Airlines Inc.,2011,12,breakfast,2.0,0.0
Hawaiian Airlines Inc.,2011,12,complimentary,2.0,0.3
Hawaiian Airlines Inc.,2011,12,complimentary refreshments,2.0,0.3
Hawaiian Airlines Inc.,2011,12,delay due,2.0,-0.125
Hawaiian Airlines Inc.,2011,12,due,2.0,-0.125
Hawaiian Airlines Inc.,2011,12,passengers,2.0,0.0
Hawaiian Airlines Inc.,2011,12,provide,1.0,0.0
Hawaiian Airlines Inc.,2011,12,provide customer,1.0,0.0
Hawaiian Airlines Inc.,2011,12,recommend,1.0,0.0
Hawaiian Airlines Inc.,2011,12,problems board,1.0,0.0
Hawaiian Airlines Inc.,2011,12,problems,1.0,0.0
Hawaiian Airlines Inc.,2011,12,poor leg,1.0,-0.4
Hawaiian Airlines Inc.,2011,12,recommend hawaiian,1.0,0.0
Hawaiian Airlines Inc.,2011,12,passengers recommend,1.0,0.0
Hawaiian Airlines Inc.,2011,12,airbus,1.0,0.0
Hawaiian Airlines Inc.,2011,12,passengers miss,1.0,0.0
Hawaiian Airlines Inc.,2011,12,options no,1.0,0.0
Hawaiian Airlines Inc.,2011,12,no options,1.0,0.0
Hawaiian Airlines Inc.,2011,12,mannered unprofessional,1.0,0.0
Hawaiian Airlines Inc.,2011,12,mannered,1.0,0.0
Hawaiian Airlines Inc.,2011,12,manila mainland,1.0,0.0
Hawaiian Airlines Inc.,2011,12,manage attendant,1.0,0.2
Hawaiian Airlines Inc.,2011,12,manage,1.0,0.0
Hawaiian Airlines Inc.,2011,12,make sure,1.0,0.5
Hawaiian Airlines Inc.,2011,12,make,1.0,0.0
Hawaiian Airlines Inc.,2011,12,mainland late,1.0,-0.3
Hawaiian Airlines Inc.,2011,12,mainland,1.0,0.0
Hawaiian Airlines Inc.,2011,12,list rout,1.0,0.0
Hawaiian Airlines Inc.,2011,12,list,1.0,0.0
Hawaiian Airlines Inc.,2011,12,manila late,1.0,-0.3
Hawaiian Airlines Inc.,2011,10,seat,5.0,0.0
Hawaiian Airlines Inc.,2011,10,delay,3.0,0.0
Hawaiian Airlines Inc.,2011,10,return,3.0,0.0
Hawaiian Airlines Inc.,2011,10,give,3.0,0.0
Hawaiian Airlines Inc.,2011,10,vouchers,3.0,0.0
Hawaiian Airlines Inc.,2011,10,would,2.0,0.0
Hawaiian Airlines Inc.,2011,10,not,2.0,0.0
Hawaiian Airlines Inc.,2011,10,ag,2.0,0.0
Hawaiian Airlines Inc.,2011,10,san,2.0,0.0
Hawaiian Airlines Inc.,2011,10,situation,2.0,0.0
Hawaiian Airlines Inc.,2011,10,staff,2.0,0.0
Hawaiian Airlines Inc.,2011,10,little,2.0,-0.1875
Hawaiian Airlines Inc.,2011,10,hours,2.0,0.0
Hawaiian Airlines Inc.,2011,10,give vouchers,2.0,0.0
Hawaiian Airlines Inc.,2011,10,future,2.0,0.0
Hawaiian Airlines Inc.,2011,10,delay hours,2.0,0.0
Hawaiian Airlines Inc.,2011,10,phone call,1.0,0.0
Hawaiian Airlines Inc.,2011,10,pleasant,1.0,0.733333333333
Hawaiian Airlines Inc.,2011,10,pleasant accommodate,1.0,0.733333333333
